date, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2017/7/25, 65, , 42, 24, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/26, 67, , 41, 19, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/27, 66, , 34, 14, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/28, 59, , 35, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/29, 69, , 34, 15, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/30, 69, , 39, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/31, 59, , 28, 22, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/1, 67, , 26, 26, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/2, 67, , 29, 30, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/3, 81, , 25, 19, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/4, 64, , 26, 11, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/5, 20, , 32, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/6, 23, , 32, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/7, 26, , 40, 25, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/8, 66, , 37, 34, , 9,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/9, 88, , 42, 29, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/10, 91, , 26, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/11, 38, , 29, 9, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/12, 40, , 43, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/13, 70, , 46, 13, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/14, 86, , 28, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/15, 67, , 28, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/16, 50, , 17, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/17, 49, , 22, 13, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/18, 30, , 20, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/19, 58, , 8, 23, , 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/20, 59, , 21, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/21, 39, , 31, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/22, 19, , 31, 3, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/23, 38, , 27, , , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/24, 61, , 26, 12, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/25, 63, , 27, 16, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/26, 70, , 45, 16, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/27, 79, , 63, 18, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/28, 79, , 39, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/29, 86, , 57, 26, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/30, 118, , 56, 35, , 12,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/8/31, 111, , 26, 9, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/1, 39, , 21, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/2, 28, , 32, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/3, 51, , 56, 14, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/4, 69, , 41, 22, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/5, 72, , 54, 24, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/6, 87, , , , , ,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/11, 72, , 54, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/12, 82, , 47, 15, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/13, 81, , 47, 18, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/14, 88, , 53, 27, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/15, 89, , 56, 23, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/16, 99, , 75, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/17, 89, , 65, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/18, 96, , 46, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/19, 88, , 35, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/20, 92, , 34, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/21, 96, , 59, 16, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/22, 101, , 60, 17, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/23, 107, , 51, 9, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/24, 103, , 34, , , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/25, 54, , 33, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/26, 75, , 47, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/27, 74, , 71, 20, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/28, 100, , 31, 19, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/29, 93, , 26, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/9/30, 59, , 30, 12, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/10/1, 49, , 40, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/6/27, 59, , 25, 20, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/6/28, 61, , 30, 25, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/6/29, 67, , 29, 24, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/6/30, 72, , 26, 29, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/7/1, 74, , 26, 12, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/3, 40, , 33, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/4, 58, , 47, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/5, 47, , 41, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/6, 42, , 28, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/7, 33, , 48, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/8, 38, , 52, 7, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/9, 54, , 39, 12, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/10, 48, , 42, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/11, 35, , 42, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/12, 51, , 20, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/13, 31, , 23, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/14, 37, , 70, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/15, 50, , 50, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/16, 65, , 26, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/17, 36, , 21, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/18, 30, , 19, 15, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/19, 32, , 16, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/20, 37, , 17, 22, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/21, 46, , 22, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/22, 34, , 26, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/23, 39, , 25, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/24, 46, , 40, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/25, 47, , 29, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/26, 36, , 15, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/27, 37, , 14, 16, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/28, 44, , 33, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/29, 46, , 42, 4, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/30, 60, , 26, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/31, 53, , 24, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/1, 51, , 24, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/2, 49, , 31, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/3, 41, , 31, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/4, 34, , 26, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/5, 38, , 44, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/6, 52, , 37, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/7, 51, , 28, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/8, 49, , 22, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/9, 46, , 25, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/10, 35, , 24, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/11, 45, , 33, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/12, 56, , 35, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/13, 49, , 30, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/14, 41, , 41, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/15, 43, , 43, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/16, 52, , 49, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/17, 70, , 57, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/18, 70, , 79, 21, , 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/19, 88, , 57, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/20, 85, , 48, 7, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/21, 80, , 40, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/22, 74, , 50, 11, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/23, 67, , 52, 18, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/24, 70, , 30, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/25, 56, , 24, 15, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/26, 50, , 40, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/27, 52, , 36, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/2/28, 57, , 42, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/1, 56, , 36, 6, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/2, 46, , 20, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/3, 36, , 20, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/4, 42, , 29, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/5, 34, , 20, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/6, 29, , 21, 13, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/7, 44, , 29, 6, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/8, 47, , 21, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/9, 32, , 43, 8, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/10, 52, , 57, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/11, 59, , 38, 5, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/12, 74, , 37, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/13, 53, , 22, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/14, 34, , 15, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/15, 32, , 19, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/16, 49, , 39, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/17, 56, , 22, 15, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/18, 61, , 19, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/19, 32, , 15, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/20, 24, , 18, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/21, 30, , 17, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/22, 34, , 20, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/23, 36, , 24, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/24, 40, , 61, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/25, 71, , 26, 13, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/26, 64, , 21, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/27, 40, , 22, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/28, 44, , 18, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/29, 35, , 19, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/30, 27, , 21, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/3/31, 24, , 15, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/4/1, 25, , 18, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/4/2, 31, , 22, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/4/3, 32, , , , , ,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/2, 32, , 21, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/3, 34, , 15, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/4, 50, , 19, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/5, 39, , 26, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/6, 34, , 27, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/7, 36, , 21, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/8, 21, , 34, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/9, 36, , 26, 9, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/10, 49, , 23, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/11, 48, , 23, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/12, 49, , 48, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/13, 75, , 31, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/14, 56, , 32, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/15, 48, , 37, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/16, 57, , 62, 13, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/17, 60, , 62, 15, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/18, 74, , 40, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/19, 65, , 100, 15, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/20, 84, , 59, 13, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/21, 60, , 27, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/22, 27, , 17, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/23, 20, , 21, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/24, 41, , 36, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/25, 61, , 16, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/26, 47, , 45, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/27, 65, , 34, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/28, 35, , 23, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/29, 30, , 24, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/30, 36, , 19, 3, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/10/31, 37, , 48, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/1, 60, , 39, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/2, 61, , 39, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/3, 45, , 20, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/4, 27, , 18, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/5, 30, , 19, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/6, 49, , 30, 5, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/7, 61, , 50, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/8, 71, , 58, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/9, 84, , 41, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/10, 49, , 44, 13, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/11, 46, , 73, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/12, 75, , 25, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/13, 21, , 19, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/14, 26, , 22, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/15, 31, , 19, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/16, 20, , 29, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/17, 35, , 51, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/18, 64, , 18, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/19, 31, , 21, 4, , 1,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/20, 26, , 26, 3, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/21, 41, , 44, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/22, 49, , 30, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/23, 60, , 29, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/24, 66, , 34, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/25, 79, , 39, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/26, 64, , 62, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/27, 80, , 63, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/28, 90, , 44, 20, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/29, 62, , 22, 9, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/11/30, 35, , 18, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/1, 26, , 14, 6, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/2, 38, , 34, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/3, 61, , 38, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/4, 51, , 27, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/5, 26, , 24, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/6, 22, , 35, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/7, 33, , 60, 24, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/8, 73, , 57, 21, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/9, 76, , 37, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/10, 57, , 42, 11, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/11, 53, , 15, 6, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/12, 37, , 17, 11, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/13, 35, , 30, 13, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/14, 55, , 20, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/15, 42, , 16, 4, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/16, 23, , 13, 6, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/17, 36, , 25, 5, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/18, 37, , 36, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/19, 46, , 27, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/20, 46, , 33, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/21, 34, , 45, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/22, 78, , 50, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/23, 56, , 76, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/24, 54, , 50, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/25, 34, , 36, 10, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/26, 80, , 66, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/27, 52, , 55, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/28, 58, , 68, 16, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/29, 85, , 57, 7, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/30, 70, , 50, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/12/31, 65, , 40, 10, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/1, 64, , 32, 6, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2017/1/2, 65, , 28, 10, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/2, 71, , 27, 15, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/3, 72, , 29, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/4, 71, , 24, 19, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/5, 62, , 27, 22, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/6, 74, , 23, 15, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/7, 72, , 19, 19, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/8, 45, , 21, 14, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/9, 50, , 31, 23, , 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/10, 87, , 27, 23, , 12,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/11, 103, , 32, 25, , 8,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/12, 89, , 31, 25, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/13, 76, , 31, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/14, 68, , 36, 26, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/15, 95, , 33, 29, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/16, 80, , 19, 17, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/17, 74, , 22, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/18, 31, , 19, 7, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/19, 39, , 20, 11, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/20, 59, , 17, 10, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/21, 63, , 19, 10, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/22, 63, , 19, 9, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/23, 66, , 27, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/24, 76, , 39, 12, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/25, 78, , 40, 25, , 10,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/26, 97, , 26, 23, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/27, 84, , 25, 17, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/28, 60, , 19, 8, , 2,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/29, 46, , 17, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/30, 56, , 24, 8, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/7/31, 64, , 40, 14, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/1, 100, , 24, 23, , 9,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/2, 93, , 16, 15, , 5,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/3, 57, , 18, 9, , 3,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/4, 49, , 33, 12, , 4,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/5, 65, , 35, 20, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/6, 81, , 38, 21, , 7,-23.701934820154197,-46.553310586836886,Sao Bernardo
2016/8/7, 91, , 26, 16, , 6,-23.701934820154197,-46.553310586836886,Sao Bernardo
