data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2023/10/23, 35, 28, 56, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/24, 58, 41, 57, 15, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/25, 67, 22, 26, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/26, 51, 15, 21, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/27, 37, 23, 29, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/28, 37, 18, 38, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/29, 36, 9, 38, 3, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/30, 33, 29, 41, 17, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/31, 58, 30, 32, 17, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/1, 55, 14, 22, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/2, 28, 11, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/3, 27, 24, 41, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/4, 43, 17, 38, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/5, 45, 26, 33, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/6, 51, 15, 30, 5, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/7, 34, 25, 29, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/8, 42, 44, 61, 15, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/9, 71, 47, 69, 16, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/10, 79, 32, 50, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/11, 57, 32, 53, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/12, 63, 55, 62, 16, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/13, 93, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/16, 17, 25, 55, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/17, 44, 37, 59, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/18, 71, 38, 66, 12, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/19, 63, 19, 32, 6, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/20, 45, 11, 33, 3, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/21, 21, 18, 42, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/22, 36, 21, 48, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/23, 41, 19, 40, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/24, 32, 12, 20, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/25, 24, 17, 20, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/26, 29, 17, 24, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/27, 36, 24, 33, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/28, 49, 21, 30, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/29, 39, 12, 37, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/11/30, 25, 15, 50, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/1, 33, 38, 48, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/2, 75, 32, 90, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/3, 60, 38, 74, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/4, 75, 28, 59, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/5, 59, 20, 36, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/6, 46, 27, 48, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/7, 49, 29, 61, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/8, 44, 18, 52, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/9, 37, 8, 20, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/10, 19, 11, 29, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/11, 24, 15, 32, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/12, 29, 13, 30, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/13, 24, 21, 34, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/14, 40, 28, 56, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/15, 50, 35, 79, 14, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/16, 68, 27, 41, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/17, 62, 24, 38, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/18, 46, 26, 44, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/19, 51, 25, 37, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/20, 42, 21, 26, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/21, 27, 24, 37, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/22, 42, 20, 40, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/23, 41, 17, 37, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/24, 31, 13, 42, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/25, 37, 26, 44, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/26, 56, 17, 31, 10, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/27, 32, 18, 29, 5, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/28, 37, 29, 44, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/29, 50, 38, 56, 14, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/30, 64, 20, 29, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/12/31, 45, 16, 24, 2, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2024/1/1, 24, 22, 24, 3, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/2, 53, 31, 31, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/3, 73, 17, 25, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/4, 33, 28, 26, 14, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/5, 54, 34, 19, 16, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/6, 65, 44, 32, 21, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/7, 75, 45, 32, 23, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/8, 74, 55, 36, 21, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/9, 94, 23, 18, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/10, 58, 30, 12, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/11, 54, 35, 29, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/12, 70, 33, 26, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/13, 63, 30, 31, 9, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/14, 39, 16, 26, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/15, 36, 36, 29, 13, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/16, 75, 46, 27, 19, 1, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/17, 101, 53, 36, 20, 4, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/18, 108, 27, 17, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/19, 53, 8, 22, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/20, 20, 15, 25, 8, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/21, 31, 23, 24, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/22, 54, 26, 21, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/23, 56, 31, 29, 12, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/24, 71, 37, 30, 18, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/25, 74, 61, 29, 21, 1, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/26, 102, 56, 30, 23, 1, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/27, 99, 42, 26, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/28, 78, 30, 33, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/29, 58, 10, 22, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/30, 25, 12, 22, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/31, 31, 26, 29, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/1, 57, 28, 32, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/2, 64, 35, 25, 19, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/3, 67, 49, 55, 24, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/4, 88, 61, 42, 25, , 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/5, 125, 61, 63, 17, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/6, 97, 48, 45, 16, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/7, 101, 56, 43, 24, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/8, 99, 17, 26, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/9, 30, 14, 27, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/10, 31, 29, 29, 12, 6, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/11, 47, 32, 35, 14, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/12, 56, 40, 29, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/13, 67, 13, 21, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/14, 31, 17, 17, 9, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/15, 31, 23, 25, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/16, 48, 31, 28, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/17, 57, 35, 31, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/18, 64, 41, 32, 17, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/19, 67, 58, 38, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/20, 54, 34, 34, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/21, 62, 36, 42, 13, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/22, 61, 44, 37, 19, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/23, 80, 55, 44, 24, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/24, 89, 55, 45, 21, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/25, 97, 21, 22, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/26, 41, 6, 21, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/27, 14, 8, 24, 4, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/28, 16, 12, 21, 4, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/29, 22, 18, 12, 9, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/30, 40, 28, 29, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/8/31, 53, 41, 34, 18, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/1, 78, 50, 31, 18, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/2, 89, 32, 23, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/3, 67, 18, 31, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/4, 28, 31, 34, 18, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/5, 56, 18, 18, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/6, 39, 8, 21, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/7, 16, 13, 27, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/8, 25, 23, 27, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/9, 48, 36, 35, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/10, 63, 29, 32, 10, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/11, 56, 27, 43, 13, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/12, 61, 34, 40, 19, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/13, 66, 56, 43, 23, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/14, 94, 35, 25, 15, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/15, 56, 12, 26, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/16, 25, 22, 35, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/17, 42, 28, 46, 12, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/18, 57, 32, 39, 18, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/19, 59, 41, 49, 19, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/20, 77, 32, 60, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/21, 70, 38, 47, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/22, 72, 58, 6, 19, , 8,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/23, 118, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/26, 71, 74, 102, 12, , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/27, 107, 23, 32, 9, , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/28, 48, 12, 24, 6, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/29, 18, 23, , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/9/30, 39, 22, , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/10/1, 46, 22, , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/2, 56, 14, 25, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/3, 27, 25, 29, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/4, 48, 26, 39, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/5, 56, 39, 41, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/6, 77, 26, 29, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/7, 52, 12, 18, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/8, 32, 6, 24, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/9, 21, 8, 21, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/10, 22, 13, 25, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/11, 24, 22, 32, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/12, 44, 22, 31, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/13, 53, 21, 43, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/14, 50, 23, 29, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/15, 50, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/18, 45, 14, 18, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/19, 29, 9, 28, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/20, 21, 19, 33, 13, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/21, 39, 16, 28, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/22, 35, 20, 30, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/23, 49, 14, 30, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/24, 37, 17, 28, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/25, 37, 34, 35, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/26, 69, 30, 17, 16, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/27, 67, 15, 27, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/28, 36, 13, 19, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/29, 33, 14, 24, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/4/30, 37, 15, 25, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/1, 39, 18, 27, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/2, 43, 21, 29, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/3, 49, 26, 30, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/4, 57, 31, 40, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/5, 66, 46, 41, 18, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/6, 98, 25, 34, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/7, 61, 26, 35, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/8, 62, 33, 28, 17, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/9, 60, 48, 47, 22, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/10, 92, 9, 20, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/11, 29, 21, 33, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/12, 51, 15, 26, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/13, 36, 10, 25, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/14, 27, 15, 35, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/15, 42, 37, 43, 20, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/16, 79, 47, 32, 21, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/17, 93, 28, 25, 12, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/18, 54, 25, 22, 11, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/19, 52, 27, 25, 12, 3, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/20, 57, 29, 31, 12, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/21, 61, 30, 31, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/22, 71, 38, 24, 17, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/23, 74, 44, 28, 19, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/24, 90, 41, 26, 18, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/25, 80, 26, 21, 12, 4, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/26, 52, 25, 22, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/27, 52, 33, 25, 14, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/28, 60, 44, 28, 14, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/29, 90, 7, 22, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/30, 18, 11, 21, 8, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/5/31, 23, 11, 9, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/1, 34, 16, 22, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/2, 40, 18, 21, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/3, 40, 24, 22, 11, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/4, 55, 26, 30, 12, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/5, 56, 42, 46, 19, 1, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/6, 87, 31, 29, 16, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/7, 66, 38, 24, 21, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/8, 81, 40, 36, 16, , 8,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/9, 85, 46, 31, 20, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/10, 84, 50, 40, 20, , 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/11, 92, 37, 35, 15, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/12, 66, 33, 30, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/13, 68, 9, 17, 9, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/14, 24, 15, 14, 18, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/15, 36, 12, 13, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/16, 31, 8, 13, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/17, 20, 18, 23, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/18, 44, 16, 27, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/19, 43, 24, 24, 11, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/20, 49, 26, 22, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/21, 57, 34, 21, 18, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/22, 65, 37, 28, 20, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/23, 67, 45, 28, 24, 1, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/24, 83, 50, 34, 19, , 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/25, 94, 56, 26, 17, , 10,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/26, 111, 48, 23, 23, 2, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/27, 89, 58, 27, 23, 1, 13,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/28, 98, 52, 31, 26, 1, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/29, 87, 54, 31, 17, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2023/6/30, 98, 24, 27, 11, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/7/1, 53, 22, 33, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/3, 27, 13, 19, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/4, 24, 10, 16, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/5, 21, 7, 17, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/6, 20, 11, 15, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/7, 21, 15, 11, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/8, 23, 13, 12, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/9, 26, 9, 9, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/10, 18, 12, 15, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/11, 32, 19, 13, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/12, 34, 15, 21, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/13, 32, 14, 20, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/14, 24, 9, 18, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/15, 19, 9, 21, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/16, 16, 21, 29, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/17, 42, 23, 32, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/18, 51, 24, 40, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/19, 60, 24, 32, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/20, 53, 18, 12, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/21, 41, 17, 39, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/22, 38, 14, 30, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/23, 38, 21, 22, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/24, 45, 21, 40, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/25, 46, 22, 27, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/26, 43, 18, 31, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/27, 36, 26, 29, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/28, 56, 18, 21, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/29, 41, 12, 26, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/30, 29, 12, 9, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/1/31, 23, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2023/2/4, 30, 9, 25, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2023/2/5, 24, 10, 27, 6, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
